params,score
"[2.70667657e+00 1.66322876e+00 7.96527107e-02 4.23173959e+00
 5.31140575e+00 5.00211232e+02]",116282.18085173315
"[2.70794327e+00 1.66588274e+00 7.62988483e-02 4.24686295e+00
 5.31730501e+00 5.00208124e+02]",26.140539137922303
"[2.70859549e+00 1.66684492e+00 7.51484542e-02 4.25150774e+00
 5.31984357e+00 5.00206181e+02]",2117.1472929668416
"[2.70874569e+00 1.66616381e+00 7.59904420e-02 4.24834730e+00
 5.31907084e+00 5.00207706e+02]",101762.11502000743
"[2.70835631e+00 1.66561015e+00 7.66580076e-02 4.24542897e+00
 5.31758938e+00 5.00208586e+02]",41617.175700952794
"[2.71050473e+00 1.66979279e+00 7.19496847e-02 4.26523861e+00
 5.32742511e+00 5.00200296e+02]",8837.165223778478
"[2.70800000e+00 1.66648818e+00 7.56103540e-02 4.24876230e+00
 5.31838505e+00 5.00206019e+02]",9410.099316052345
"[2.70951913e+00 1.66832126e+00 7.35864587e-02 4.25704401e+00
 5.32379663e+00 5.00202259e+02]",207937.22592642612
"[2.70946924e+00 1.66836458e+00 7.35562886e-02 4.25699012e+00
 5.32365863e+00 5.00201835e+02]",130322.24130201594
"[2.70873876e+00 1.66742596e+00 7.45555835e-02 4.25354390e+00
 5.32098407e+00 5.00204595e+02]",42850.201490899235
"[2.71022503e+00 1.66981204e+00 7.18258287e-02 4.26669257e+00
 5.32691567e+00 5.00201280e+02]",82.17068427726704
"[2.70833598e+00 1.66588118e+00 7.61783123e-02 4.24868234e+00
 5.31796311e+00 5.00209705e+02]",5185.099141561561
"[2.70873277e+00 1.66906634e+00 7.28012441e-02 4.25882325e+00
 5.32351158e+00 5.00199045e+02]",114245.19032062871
"[2.70882084e+00 1.66816049e+00 7.36800987e-02 4.25716421e+00
 5.32222284e+00 5.00203129e+02]",5626.165911638681
"[2.70846603e+00 1.66658937e+00 7.54713280e-02 4.25098031e+00
 5.31910911e+00 5.00207444e+02]",18497.134628562275
"[2.70860947e+00 1.66665153e+00 7.53108810e-02 4.25189290e+00
 5.31957929e+00 5.00207775e+02]",32401.13331352259
"[2.70763823e+00 1.66629996e+00 7.59239995e-02 4.24669493e+00
 5.31737970e+00 5.00205390e+02]",15377.16706624907
"[2.70962490e+00 1.66871225e+00 7.31474927e-02 4.25840831e+00
 5.32461441e+00 5.00200988e+02]",842.1284941692295
"[2.70953584e+00 1.66850445e+00 7.33689376e-02 4.25830719e+00
 5.32390462e+00 5.00202065e+02]",33857.16521732857
"[2.70946432e+00 1.66947302e+00 7.21561298e-02 4.26446049e+00
 5.32525970e+00 5.00201344e+02]",26570.12173307611
"[2.71037896e+00 1.67036343e+00 7.12549060e-02 4.26875239e+00
 5.32792631e+00 5.00199536e+02]",19601.118427292215
"[2.71111903e+00 1.67096449e+00 7.06491414e-02 4.27201534e+00
 5.33026130e+00 5.00199197e+02]",1157.1484780486392
"[2.71065789e+00 1.66946283e+00 7.21664773e-02 4.26578376e+00
 5.32714519e+00 5.00202577e+02]",11882.108644592048
"[2.71057446e+00 1.66956518e+00 7.20183506e-02 4.26703741e+00
 5.32712092e+00 5.00203113e+02]",3365.14776251332
"[2.71295546e+00 1.67471201e+00 6.69184276e-02 4.28957359e+00
 5.33884918e+00 5.00191258e+02]",10405.107239086108
"[2.71041765e+00 1.67113411e+00 7.04842889e-02 4.27173872e+00
 5.32933413e+00 5.00197812e+02]",37637.07285623938
"[2.71113293e+00 1.67125166e+00 7.03738265e-02 4.27252650e+00
 5.33081115e+00 5.00197873e+02]",21610.103219775032
"[2.70951388e+00 1.66833398e+00 7.34436080e-02 4.26012342e+00
 5.32339169e+00 5.00204576e+02]",4762.137274029704
"[2.70938542e+00 1.66860055e+00 7.30813345e-02 4.26131769e+00
 5.32392116e+00 5.00204183e+02]",19045.210356932555
"[2.71091082e+00 1.67002842e+00 7.16519694e-02 4.26794030e+00
 5.32839541e+00 5.00201338e+02]",29585.141064424402
"[2.70907573e+00 1.66801865e+00 7.37788328e-02 4.25840700e+00
 5.32233762e+00 5.00205171e+02]",1090.1631781956942
"[2.70964704e+00 1.66906587e+00 7.26874028e-02 4.26255918e+00
 5.32485137e+00 5.00202401e+02]",47525.102488710356
"[2.71141015e+00 1.67082878e+00 7.08595776e-02 4.27045755e+00
 5.33066238e+00 5.00198857e+02]",81226.22925454978
"[2.71066912e+00 1.67111903e+00 7.03775692e-02 4.27303340e+00
 5.32994822e+00 5.00199014e+02]",122.09843779124377
"[2.71185863e+00 1.67289734e+00 6.85733067e-02 4.28387489e+00
 5.33377076e+00 5.00197053e+02]",3482.1262779618805
"[2.71278600e+00 1.67442341e+00 6.71824651e-02 4.28823971e+00
 5.33822945e+00 5.00192050e+02]",54290.20199704787
"[2.70849667e+00 1.66773163e+00 7.41740927e-02 4.25555245e+00
 5.32069398e+00 5.00204049e+02]",65026.08761491546
"[2.71021335e+00 1.66855802e+00 7.31868173e-02 4.26124389e+00
 5.32515512e+00 5.00204425e+02]",1226.111950533275
"[2.70995358e+00 1.67012184e+00 7.14666783e-02 4.26754150e+00
 5.32730875e+00 5.00200473e+02]",11665.124255370094
"[2.70954628e+00 1.66913578e+00 7.25298178e-02 4.26433735e+00
 5.32471124e+00 5.00203499e+02]",1765.156542814889
"[2.71127907e+00 1.67203043e+00 6.96006956e-02 4.27579073e+00
 5.33202076e+00 5.00195750e+02]",72362.16262587429
"[2.71250264e+00 1.67440671e+00 6.71158969e-02 4.29014743e+00
 5.33759574e+00 5.00193763e+02]",10202.120919597995
"[2.70981633e+00 1.67048643e+00 7.12392743e-02 4.26706379e+00
 5.32759011e+00 5.00197933e+02]",13457.148789280474
"[2.70880183e+00 1.66900563e+00 7.27549144e-02 4.26051382e+00
 5.32368953e+00 5.00201046e+02]",145.12125979510506
"[2.70954327e+00 1.66916087e+00 7.24143339e-02 4.26479249e+00
 5.32486477e+00 5.00203566e+02]",3137.120932147686
"[2.70966047e+00 1.66937730e+00 7.25117970e-02 4.26111533e+00
 5.32573233e+00 5.00199731e+02]",16642.116499686737
"[2.70871146e+00 1.66835049e+00 7.34992906e-02 4.25780540e+00
 5.32215418e+00 5.00202336e+02]",6725.135531797522
"[2.70639832e+00 1.66515522e+00 7.72167280e-02 4.24010985e+00
 5.31421035e+00 5.00206956e+02]",18226.17960571044
"[2.70829371e+00 1.66701367e+00 7.50894165e-02 4.25008375e+00
 5.31955669e+00 5.00203794e+02]",7922.168601377095
"[2.70785642e+00 1.66881197e+00 7.29676025e-02 4.25932099e+00
 5.32153257e+00 5.00200861e+02]",5626.131898621167
"[2.71178154e+00 1.67315606e+00 6.84604732e-02 4.28076745e+00
 5.33484277e+00 5.00193413e+02]",3722.126067451482
"[2.70986656e+00 1.66938639e+00 7.23970435e-02 4.26259479e+00
 5.32596706e+00 5.00200667e+02]",1850.099468788866
"[2.71200405e+00 1.67150459e+00 7.01054482e-02 4.27513418e+00
 5.33258258e+00 5.00198796e+02]",3482.1223871740053
"[2.70957708e+00 1.67003057e+00 7.15811344e-02 4.26596147e+00
 5.32664103e+00 5.00199599e+02]",65537.08931350244
"[2.70985956e+00 1.66953335e+00 7.21698451e-02 4.26436512e+00
 5.32597055e+00 5.00201025e+02]",226.14704064110967
"[2.71055940e+00 1.66919554e+00 7.26972083e-02 4.26141074e+00
 5.32671934e+00 5.00200921e+02]",1226.0876678516145
"[2.71207687e+00 1.67352303e+00 6.81273933e-02 4.28371220e+00
 5.33546761e+00 5.00193660e+02]",1522.1453713609062
"[2.70839778e+00 1.66751965e+00 7.44463063e-02 4.25366727e+00
 5.32056881e+00 5.00204030e+02]",113570.20345923652
"[2.70938130e+00 1.66845873e+00 7.34064949e-02 4.25943215e+00
 5.32351058e+00 5.00203633e+02]",3601.16289963473
"[2.71356159e+00 1.67382581e+00 6.77294523e-02 4.28719792e+00
 5.33856036e+00 5.00194894e+02]",2305.086455819734
"[2.71195320e+00 1.67234359e+00 6.91598252e-02 4.27942168e+00
 5.33385957e+00 5.00197206e+02]",6401.080973403929
"[2.70857403e+00 1.66752592e+00 7.44884191e-02 4.25252287e+00
 5.32111080e+00 5.00203162e+02]",7397.119827553869
"[2.71005859e+00 1.66994086e+00 7.17599908e-02 4.26675070e+00
 5.32679768e+00 5.00200814e+02]",2.1219120091841903
"[2.71102848e+00 1.67180524e+00 6.97848323e-02 4.27627662e+00
 5.33100412e+00 5.00197500e+02]",1522.116748693588
"[2.71100559e+00 1.67137608e+00 7.02779066e-02 4.27292433e+00
 5.33051388e+00 5.00197216e+02]",842.1686273083196
"[2.71139967e+00 1.67208249e+00 6.93718225e-02 4.27962393e+00
 5.33206195e+00 5.00198533e+02]",86437.11896079205
"[2.70917796e+00 1.66801694e+00 7.40347006e-02 4.25524877e+00
 5.32244630e+00 5.00202615e+02]",1090.1802275887644
"[2.70948578e+00 1.66777104e+00 7.41611997e-02 4.25685142e+00
 5.32246619e+00 5.00205342e+02]",11026.13988280859
"[2.70834305e+00 1.66694673e+00 7.51672515e-02 4.25082459e+00
 5.31935976e+00 5.00205006e+02]",8837.13890068984
"[2.70893036e+00 1.66810700e+00 7.37229799e-02 4.25795459e+00
 5.32228391e+00 5.00204332e+02]",101.11998093705925
"[2.71243580e+00 1.67298025e+00 6.85357855e-02 4.28398495e+00
 5.33512333e+00 5.00197157e+02]",12997.100660083088
"[2.71212268e+00 1.67321692e+00 6.83113603e-02 4.28415693e+00
 5.33517217e+00 5.00195949e+02]",170.1405008410047
"[2.71104480e+00 1.67149141e+00 7.01959735e-02 4.27403542e+00
 5.33049543e+00 5.00197637e+02]",71825.20149834805
"[2.70753671e+00 1.66571353e+00 7.65934677e-02 4.24490799e+00
 5.31628076e+00 5.00207575e+02]",10202.118073249037
"[2.70933104e+00 1.66797630e+00 7.38950653e-02 4.25731123e+00
 5.32271381e+00 5.00204550e+02]",23717.126328245882
"[2.70908870e+00 1.66870702e+00 7.31060983e-02 4.26028485e+00
 5.32325969e+00 5.00202555e+02]",148226.17027520167
"[2.71346669e+00 1.67492030e+00 6.66548475e-02 4.29245740e+00
 5.34012049e+00 5.00192812e+02]",52901.17261353202
"[2.71050352e+00 1.67039214e+00 7.12317606e-02 4.26987006e+00
 5.32839120e+00 5.00201025e+02]",677.1644339052139
"[2.71066260e+00 1.67148267e+00 7.00907671e-02 4.27407746e+00
 5.33036849e+00 5.00197860e+02]",10.183380649146368
"[2.71108381e+00 1.67125081e+00 7.03587423e-02 4.27331999e+00
 5.33060222e+00 5.00198573e+02]",12545.163907641489
"[2.71064878e+00 1.67104323e+00 7.05437567e-02 4.27233656e+00
 5.32951078e+00 5.00198850e+02]",5626.075815900351
"[2.71181465e+00 1.67389129e+00 6.76096104e-02 4.28754112e+00
 5.33561806e+00 5.00194625e+02]",5330.118668724985
"[2.70987087e+00 1.67019993e+00 7.13155365e-02 4.26995900e+00
 5.32699149e+00 5.00201973e+02]",31330.15283591206
"[2.71136656e+00 1.67201159e+00 6.95417652e-02 4.27731221e+00
 5.33237121e+00 5.00197593e+02]",65.1294046353999
"[2.71186354e+00 1.67236059e+00 6.92030795e-02 4.27895343e+00
 5.33363040e+00 5.00196791e+02]",70226.18703088195
"[2.71242279e+00 1.67354623e+00 6.79631474e-02 4.28621443e+00
 5.33610421e+00 5.00195631e+02]",4357.104316317895
"[2.71163960e+00 1.67307381e+00 6.83682224e-02 4.28367054e+00
 5.33427165e+00 5.00196249e+02]",577.1518794443224
"[2.71031122e+00 1.67024732e+00 7.13019263e-02 4.27015005e+00
 5.32778138e+00 5.00201960e+02]",55226.13948695054
"[2.70840862e+00 1.66751157e+00 7.43462635e-02 4.25589292e+00
 5.32050639e+00 5.00206213e+02]",21905.122940587145
"[2.71112147e+00 1.67223899e+00 6.94325414e-02 4.27551661e+00
 5.33247070e+00 5.00194708e+02]",43265.12258323264
"[2.71102371e+00 1.67153954e+00 6.99012438e-02 4.27704049e+00
 5.33089236e+00 5.00199960e+02]",38810.09432055376
"[2.71100722e+00 1.67199795e+00 6.96021969e-02 4.27613192e+00
 5.33165734e+00 5.00196490e+02]",362.16006475751004
"[2.71296422e+00 1.67466458e+00 6.69088858e-02 4.29116624e+00
 5.33895100e+00 5.00193501e+02]",39602.092698754575
"[2.71217999e+00 1.67341474e+00 6.81672506e-02 4.28444980e+00
 5.33561635e+00 5.00195196e+02]",7570.131376968685
"[2.71231538e+00 1.67338349e+00 6.82270380e-02 4.28301861e+00
 5.33607260e+00 5.00194274e+02]",25601.13531528906
"[2.71392173e+00 1.67566648e+00 6.60346766e-02 4.29485886e+00
 5.34218512e+00 5.00190663e+02]",9802.167879656301
"[2.71163792e+00 1.67244864e+00 6.90843825e-02 4.28001429e+00
 5.33348496e+00 5.00197386e+02]",26245.100794513906
"[2.71181711e+00 1.67209980e+00 6.94150069e-02 4.27880243e+00
 5.33317112e+00 5.00198301e+02]",325.1253674004574
"[2.71409226e+00 1.67706093e+00 6.46684498e-02 4.30364177e+00
 5.34420007e+00 5.00189383e+02]",25922.22438870015
"[2.71193988e+00 1.67269277e+00 6.88845178e-02 4.28028492e+00
 5.33434652e+00 5.00196057e+02]",2026.135104883835
"[2.71032927e+00 1.67041107e+00 7.11988286e-02 4.26917536e+00
 5.32824385e+00 5.00200199e+02]",57601.102850104675
"[2.71066847e+00 1.67071209e+00 7.09093572e-02 4.27122232e+00
 5.32894171e+00 5.00199972e+02]",75626.20101482254
"[2.71119466e+00 1.67249497e+00 6.89913688e-02 4.28037054e+00
 5.33276279e+00 5.00197212e+02]",9026.150951574604
"[2.71124912e+00 1.67115028e+00 7.04134626e-02 4.27364384e+00
 5.33087341e+00 5.00199657e+02]",7922.087977362132
"[2.71306862e+00 1.67537754e+00 6.62431237e-02 4.29378144e+00
 5.34022133e+00 5.00191268e+02]",16130.131036992794
"[2.71278183e+00 1.67474930e+00 6.68931376e-02 4.28996454e+00
 5.33870631e+00 5.00191757e+02]",2501.14220002101
"[2.71142422e+00 1.67153428e+00 6.99726853e-02 4.27602046e+00
 5.33173288e+00 5.00199326e+02]",15877.17675492285
"[2.71389939e+00 1.67601282e+00 6.56056309e-02 4.29800807e+00
 5.34276729e+00 5.00191282e+02]",85265.09549789992
"[2.71183013e+00 1.67256308e+00 6.89981770e-02 4.28043472e+00
 5.33376368e+00 5.00196880e+02]",96722.06906302915
"[2.71155092e+00 1.67208560e+00 6.94048892e-02 4.27813859e+00
 5.33282097e+00 5.00197687e+02]",18497.156020382157
"[2.71187581e+00 1.67254712e+00 6.90641355e-02 4.27913490e+00
 5.33402415e+00 5.00196030e+02]",23717.086161199815
"[2.71182075e+00 1.67280357e+00 6.88311100e-02 4.28017888e+00
 5.33413337e+00 5.00195197e+02]",9410.103018863429
"[2.71264345e+00 1.67332999e+00 6.84060412e-02 4.28179540e+00
 5.33638257e+00 5.00193657e+02]",1522.0923836369602
"[2.71297409e+00 1.67491490e+00 6.67099862e-02 4.29116654e+00
 5.33943369e+00 5.00191945e+02]",103685.18149463767
"[2.71088535e+00 1.67133579e+00 7.02377224e-02 4.27368937e+00
 5.33061884e+00 5.00198612e+02]",12101.098318223163
"[2.71175401e+00 1.67335755e+00 6.81770410e-02 4.28323772e+00
 5.33507502e+00 5.00194364e+02]",1522.101308964375
"[2.71256005e+00 1.67353501e+00 6.80281670e-02 4.28463473e+00
 5.33670777e+00 5.00194739e+02]",99857.08163875781
"[2.71104247e+00 1.67119053e+00 7.04264847e-02 4.27264907e+00
 5.33044667e+00 5.00198291e+02]",42026.16976432786
"[2.71308818e+00 1.67500638e+00 6.67132090e-02 4.29028268e+00
 5.33961724e+00 5.00190529e+02]",6085.169170451343
"[2.71287726e+00 1.67466748e+00 6.70725722e-02 4.28832799e+00
 5.33877516e+00 5.00191048e+02]",35345.07951224022
"[2.71368520e+00 1.67624053e+00 6.55891205e-02 4.29613258e+00
 5.34248840e+00 5.00188208e+02]",16385.14279919859
"[2.71375065e+00 1.67577104e+00 6.59313715e-02 4.29558239e+00
 5.34197718e+00 5.00190658e+02]",962.1656653222686
"[2.71160172e+00 1.67235775e+00 6.92263738e-02 4.27808993e+00
 5.33327761e+00 5.00196063e+02]",17425.11563874535
"[2.71225315e+00 1.67330866e+00 6.82869143e-02 4.28277181e+00
 5.33596171e+00 5.00194635e+02]",11026.127215874507
"[2.71258797e+00 1.67384762e+00 6.77334548e-02 4.28554327e+00
 5.33725839e+00 5.00193500e+02]",7922.091389477837
"[2.70997006e+00 1.66946946e+00 7.23407156e-02 4.26330817e+00
 5.32611764e+00 5.00200911e+02]",2705.148362930539
"[2.71158141e+00 1.67272861e+00 6.88670803e-02 4.27981671e+00
 5.33384478e+00 5.00195483e+02]",2026.093247698052
"[2.71082632e+00 1.67107757e+00 7.06143378e-02 4.27088624e+00
 5.33005800e+00 5.00197704e+02]",9217.12835902666
"[2.71243072e+00 1.67410585e+00 6.75398073e-02 4.28637346e+00
 5.33729134e+00 5.00192815e+02]",13925.152776326066
"[2.70986980e+00 1.67026953e+00 7.14079863e-02 4.26737372e+00
 5.32726980e+00 5.00199529e+02]",1226.1510703527053
"[2.71166921e+00 1.67233147e+00 6.93405055e-02 4.27710016e+00
 5.33339238e+00 5.00195619e+02]",1445.1304423663714
"[2.71194243e+00 1.67343746e+00 6.82370802e-02 4.28191468e+00
 5.33547965e+00 5.00192923e+02]",9217.171863493484
"[2.71205768e+00 1.67315773e+00 6.84259790e-02 4.28191021e+00
 5.33526656e+00 5.00194522e+02]",577.1462569349118
"[2.71341625e+00 1.67543022e+00 6.62395552e-02 4.29355137e+00
 5.34092014e+00 5.00190839e+02]",12997.092395269978
"[2.71182199e+00 1.67332346e+00 6.82026751e-02 4.28355533e+00
 5.33512977e+00 5.00194945e+02]",338725.22263664275
"[2.71132333e+00 1.67258004e+00 6.91050824e-02 4.27705602e+00
 5.33319189e+00 5.00193896e+02]",1601.1279950133755
"[2.71012105e+00 1.67101957e+00 7.06309181e-02 4.27065299e+00
 5.32883523e+00 5.00197858e+02]",2602.118896235094
"[2.71139997e+00 1.67282786e+00 6.87278514e-02 4.28021876e+00
 5.33377722e+00 5.00195127e+02]",10.159214053872297
"[2.71059420e+00 1.67108901e+00 7.05023705e-02 4.27149746e+00
 5.32992812e+00 5.00198200e+02]",3250.1506105656376
"[2.71040514e+00 1.67035549e+00 7.13738262e-02 4.26702137e+00
 5.32842032e+00 5.00198852e+02]",13690.133830377268
"[2.71070623e+00 1.67118924e+00 7.04178405e-02 4.27277514e+00
 5.32991065e+00 5.00198548e+02]",166465.203336195
"[2.71073720e+00 1.67166001e+00 7.00579910e-02 4.27234076e+00
 5.33087939e+00 5.00195471e+02]",43265.1490801427
"[2.71147625e+00 1.67166236e+00 6.99914185e-02 4.27409787e+00
 5.33205861e+00 5.00196945e+02]",10001.12313152217
"[2.71071356e+00 1.67142786e+00 7.01898482e-02 4.27285729e+00
 5.33055069e+00 5.00197323e+02]",17690.14817871085
"[2.71106199e+00 1.67211604e+00 6.94967780e-02 4.27631580e+00
 5.33193008e+00 5.00195927e+02]",98597.19529655251
"[2.71229885e+00 1.67380554e+00 6.79039413e-02 4.28402718e+00
 5.33644305e+00 5.00192491e+02]",12545.109423654554
"[2.71060534e+00 1.67200489e+00 6.95433614e-02 4.27619158e+00
 5.33123527e+00 5.00196670e+02]",626.1547314808165
"[2.71019232e+00 1.66951360e+00 7.23322991e-02 4.26282885e+00
 5.32680048e+00 5.00200516e+02]",47525.130727303265
"[2.71180205e+00 1.67239976e+00 6.92002538e-02 4.27880749e+00
 5.33358272e+00 5.00196522e+02]",17425.155259573392
"[2.71049659e+00 1.67097934e+00 7.07288748e-02 4.26942201e+00
 5.32952684e+00 5.00197087e+02]",16130.125106438978
"[2.71110151e+00 1.67125254e+00 7.03337755e-02 4.27283060e+00
 5.33101675e+00 5.00198446e+02]",1522.1341053060098
"[2.71187965e+00 1.67469271e+00 6.68780826e-02 4.28915826e+00
 5.33737844e+00 5.00191366e+02]",10001.09836252494
"[2.71017559e+00 1.67016064e+00 7.15456867e-02 4.26714741e+00
 5.32756969e+00 5.00200121e+02]",28562.16047964404
"[2.71036091e+00 1.67022189e+00 7.14743996e-02 4.26723370e+00
 5.32807897e+00 5.00199776e+02]",11026.202638871262
"[2.71235173e+00 1.67291664e+00 6.87541879e-02 4.28033224e+00
 5.33540988e+00 5.00194962e+02]",79525.16404256698
"[2.71119066e+00 1.67278199e+00 6.87425583e-02 4.28023531e+00
 5.33341503e+00 5.00195433e+02]",10.12900491556566
"[2.71143056e+00 1.67295689e+00 6.86818370e-02 4.27919949e+00
 5.33406798e+00 5.00193469e+02]",75626.20443867402
"[2.71304563e+00 1.67637718e+00 6.52407279e-02 4.29936757e+00
 5.34174345e+00 5.00189927e+02]",37250.15030892198
"[2.71008629e+00 1.67042919e+00 7.12025133e-02 4.26813731e+00
 5.32821230e+00 5.00199511e+02]",5477.157839213303
"[2.71181709e+00 1.67365534e+00 6.78952232e-02 4.28442380e+00
 5.33576070e+00 5.00193798e+02]",88210.15524342367
"[2.71047671e+00 1.67178683e+00 6.98225750e-02 4.27434341e+00
 5.33065605e+00 5.00196439e+02]",160001.20619801182
"[2.71173618e+00 1.67312085e+00 6.83745169e-02 4.28277812e+00
 5.33486584e+00 5.00195673e+02]",5777.156226818271
"[2.71179216e+00 1.67278551e+00 6.87751757e-02 4.28041894e+00
 5.33452109e+00 5.00195854e+02]",5.168550510301678
"[2.71091272e+00 1.67172428e+00 6.97987254e-02 4.27589608e+00
 5.33135410e+00 5.00198243e+02]",31330.067619485697
"[2.70931086e+00 1.67022268e+00 7.14373463e-02 4.26627266e+00
 5.32650998e+00 5.00198942e+02]",9026.148033133957
"[2.71112066e+00 1.67294103e+00 6.85927433e-02 4.28063245e+00
 5.33359170e+00 5.00194896e+02]",2026.129275290746
"[2.71259117e+00 1.67453484e+00 6.70173145e-02 4.28957577e+00
 5.33831243e+00 5.00192825e+02]",35345.18531563088
"[2.71232696e+00 1.67537701e+00 6.62317522e-02 4.29264646e+00
 5.33926804e+00 5.00190421e+02]",69697.1846809116
"[2.71084571e+00 1.67203092e+00 6.94180327e-02 4.27813758e+00
 5.33177728e+00 5.00198325e+02]",9605.09711337161
"[2.71043794e+00 1.67170659e+00 6.97870275e-02 4.27531031e+00
 5.33062775e+00 5.00197690e+02]",5777.167707079475
"[2.70996624e+00 1.67045930e+00 7.11745582e-02 4.26860125e+00
 5.32797137e+00 5.00199740e+02]",5626.08478802743
"[2.71111031e+00 1.67191235e+00 6.96646926e-02 4.27584888e+00
 5.33213742e+00 5.00197287e+02]",2210.1543388633304
"[2.71129098e+00 1.67358840e+00 6.78180153e-02 4.28515529e+00
 5.33504665e+00 5.00194809e+02]",53825.111838713354
"[2.71128996e+00 1.67207337e+00 6.95196244e-02 4.27604895e+00
 5.33275991e+00 5.00196502e+02]",2810.1427901047573
"[2.71112494e+00 1.67283385e+00 6.87010287e-02 4.28027264e+00
 5.33360913e+00 5.00195502e+02]",17162.165506130234
"[2.70997227e+00 1.66953105e+00 7.22705099e-02 4.26310223e+00
 5.32669474e+00 5.00200923e+02]",530.0916578664894
"[2.71165428e+00 1.67229987e+00 6.92083011e-02 4.27848128e+00
 5.33364529e+00 5.00197037e+02]",29930.101938110365
"[2.71094975e+00 1.67302445e+00 6.85979482e-02 4.27917258e+00
 5.33343356e+00 5.00193051e+02]",14885.14330515596
"[2.71147880e+00 1.67206212e+00 6.95749800e-02 4.27589612e+00
 5.33291530e+00 5.00196394e+02]",10001.163608167772
"[2.71145611e+00 1.67253844e+00 6.90483795e-02 4.27838696e+00
 5.33357795e+00 5.00195481e+02]",136162.2016655318
"[2.71044604e+00 1.66899398e+00 7.27679018e-02 4.26193811e+00
 5.32678159e+00 5.00203128e+02]",45370.09140096157
"[2.71078067e+00 1.67158952e+00 7.00423348e-02 4.27341735e+00
 5.33118277e+00 5.00197330e+02]",150545.2022923907
"[2.70829597e+00 1.66720382e+00 7.46765959e-02 4.25363258e+00
 5.32051416e+00 5.00206698e+02]",37637.073769946765
"[2.70991977e+00 1.67010926e+00 7.16536389e-02 4.26605850e+00
 5.32722031e+00 5.00199733e+02]",2501.095800462182
"[2.71144116e+00 1.67125303e+00 7.05423792e-02 4.27088699e+00
 5.33143251e+00 5.00197015e+02]",677.1391559046596
"[2.70991020e+00 1.67041150e+00 7.12507359e-02 4.26781240e+00
 5.32784941e+00 5.00199363e+02]",69170.09014930147
